id,protocol,page_number,text,merge_type
i-3HUSzcvc5MotgZ7aNW1R1F,riksdagen-records/data/1874/prot-1874--ak--0318.xml,,"
            (Starka och talrika rop: nej! nej!)
          ",
i-CV7RsiuY5AktJK4eborYzb,riksdagen-records/data/1875/prot-1875--ak--009.xml,,"
            Det är i sanning bedröfligt att orsaker finnas som gifvit anledning
            till Herr Per Nilssons i Vittjerf motion, som nu är föremål för
            Kammarens behandling. Motionären har föreslagit en underdånig
            skrifvelse till Kongl. Maj: t, med begäran om vidtagande af anordningar
            1 syfte att förebygga apotekens medverkan till ett farligt samhällsondt,
            hvarom i motionen närmare förmiles. Härmed synes den värde motionären
            hafva velat antyda, att försäljningen af Hoffmans droppar såsom
            berusningsmedel uteslutande bedrifves af apoteksinnehafvarne.
            Jag tillåter mig emellertid anmärka att, enligt min öfvertygelse,
            apotekarne i mindre grad härtill medver ""ka än ”åtskillige handlande,
            som, genom sina utskick: ide, sätta varan i marknaden. Jag har
            mig bekant, att en sådan handel företrädesvis
          ",
i-WSZd7oqcNLmARH758gadyj,riksdagen-records/data/1878/prot-1878--ak--064.xml,,"
            bolaget skall till Kongl. Maj:t afgifva förklaring, huruvida
            bolaget
          ",
i-DjxVGcx7cEC3KhnasUupBs,riksdagen-records/data/1879/prot-1879--fk--018.xml,,"
            Emot hvad Bevillnings-Utskottets vice ordförande nämnt, ber jag
            få anmärka, att jag tror mig hafva satt mig in i den förevarande
            frågan, och jag vill derpå endast anföra ett exempel. För en bouppteckning,
            der behållningen utgör 30,000 kronor och make lefver efter, är,
            enligt nu gällande författning, stämpelpappersafgiften i stad
            37 kronor 50 öre; men enligt Utskottets förslag skulle tillkomma
            en tilläggsstämpel å 15 kronor, som förut icke funnits. Jag frågar
            då: hvad hafva städerna att göra med att häradshöfdingarnes löner
            blifvit reglerade? Jag kan icke fatta, att dessa båda frågor stå
            i något sammanhang med hvarandra. På denna grund och på de skäl,
            jag förut anfört, vidhåller jag mitt yrkande om återremiss.
          ",
i-H1FEN6FdGw8SQug9ZFdtna,riksdagen-records/data/1880/prot-1880--ak--053.xml,,"
            Vidare blefvo för andra gången bordlagda :
          ",
i-5nZ9VGd2vzxNv1o3kpuP6q,riksdagen-records/data/1881/prot-1881--ak--038.xml,,"
            fulla gälden, ehvad den i konkursen är bevakad eller icke"". 933
            länge [SPLIT]Om tillägg till [SPLIT]det stadgandet qvarstår oförändradt,
            torde det näppeligen låta sig göra[SPLIT]?? 5 Konrkurs[SPLIT]att resonnera
            sig till en annan mening än den, att det är gäldenären, [SPLIT]=
            !""9e [SPLIT]som får vidkännas förlusten; men huruvida det må vara
            öfverensstäm- [SPLIT]= (Forts) [SPLIT]mande med goda eller rigtiga
            rättsprinciper, det är en annan sak, som, då framställning om
            ändring blifvit väckt, nu utgör föremål för öfverläggning. Jag
            tror icke att den åsigt, motionären framstält, är någon ny teori.
            Om vi nemligen gå till 1734 års lag, så finnes der uttryckligen
            stadgadt, att, om en gäldenär är så alsigkommen att han icke kan
            göra rätt för sig, men borgerärerne icke vilja lemna honom anstånd,
            så eger han att till dem afträda all sin egendom. Detta förekommer
            uttryckligen i 1734 års lag, der det talas om huru gäldenär må
            egendom sin på en gång till borgenärers förnöjande afträda och
            der det vidare i 2 $ heter: ""Gitter gäldenär visa, att fattigdom
            hans är tillkommen af sjöskada, fiendens infall, eldsvåda, eller
            annan olycka, dertill han ej vållande varit, och finnes ej svek
            derunder etc., pröfve det domaren, och vare gäldenär då fri från
            deras tilltal, ändock hans vilkor genom arf, gåfva, tjenst eller
            slöjder sedan bättras"". Deraf finner man således tydligt, att,
            om sysslomän förskingrat gäldbunden mans bo och dennes
            obestånd tillkommit af sådan olycka, som der omförmäles, så hade
            icke förlusten genom denna förskingring blifvit hans, utan den
            skulle hafva drabbat borgenärerne. Om gäldenärens fattigdom tillkommit
            genom förhållanden, som i 3 & omförmäldes, nemligen slöseri, dobbel,
            lättja eller vårdslöshet, så blef han icke fri från borgenärernes
            kraf, utan skulle då sedermera godtgöra dem för bristen. Jag har
            nu icke till hands 1830 års Konkurslag, hvilken, såsom bekant
            är, gälde, intill dess den nya Konkurslagen af år 1862 utkom.
            Men, såvidt jag icke minnes orätt, så stod der uttryckligen att
            gäldenären var skyldig att ansvara för bristen. Han blef icke
            efter den lagen fri från borgenärernes kraf, utan skulle ansvara
            för bristen. Således, om sysslomännen förskingrat boet, så stannade
            förlusten icke på gäldenären, utan på borgenärerne. Nu har, som
            bekant, i nya Konkurslagen införts den förändring i det gamla
            stadgandet, att densamma medgifver en borgenär fortfarande fordringsrätt
            hos gäldenären, äfven om han icke bevakat sin fordran i konkursen.
            Detta var icke förut förhållandet, vare sig enligt 1330 års Konkurslag,
            eller derförut; ty då skulle man ovilkorligen bevaka sin fordran.
            Denna förändring har säkert legat till grund för ordställningen
            i denna 32 8, der det heter: ""ehvad gälden i konkursen är bevakad
            eller icke"". Det kan vara tvifvelaktigt huruvida lagstiftarens
            mening varit att förändra det förra förhållandet i afseende på
            risken för oordentliga sysslomän eller för skada, som under konkurstiden
            kan drabba den afträdda egendomen genom sjöskada, eldskada eller
            tjufnad m. m. Ordalydelsen är emellertid sådan, att risken numera
            drabbar gäldenären. Jag tror dock att det icke är fullt rigtigt,
            om det varit en olyckshändelse, som vållat hans konkurs och det
            i öfrigt visat sig att han såsom redlig gäldenär velat göra sina
            borgenärer rätt. Då han genom en olyckshändelse blifvit tvungen
            att afstå sin egendom, så synes det vara temligen hårdt, om han
            ytterligare skall få vidkännas förluster, som vållats genom oredlighet
            hos de af borgenärerne tillsatte sysslomän. På grund deraf tror
            Jag också, att en lag-
          ",
i-K1e6aegpX1gMvdiCHtjVLD,riksdagen-records/data/1882/prot-1882--ak--026.xml,,"
            12 [SPLIT]Lördagen den 18 Mars, f. m.
          ",
i-2TuWSPurDDfVaWMFazhKu4,riksdagen-records/data/1882/prot-1882--fk--029.xml,,"
            Onsdagen den 19 April. [SPLIT]19
          ",
i-1jzcX5Q7amoWme9YFFack,riksdagen-records/data/1883/prot-1883--ak--018.xml,,"
            denna paragraf gjordes vid 1881 års riksdag en ändring, som dock
            var så obetydlig, att man icke ansåg skäligt låta endast af denna
            orsak omtrycka hela förordningen, utan ändringen infördes endast
            i ett särskildt tilläggsblad. Nämnda förändring har Utskottet
            förbisett och derigenom i dess förslag till ändring i paragrafen
            med anledning af Herr Hans Anderssons motion kommit att begagna
            den lydelse paragrafen egde i Kongl. förordningen den 24 augusti
            1877 i stället för den lydelse paragrafen erhöll år 1881. För
            att undanrödja denna oegentlighet anhåller jag om punktens återremitterande
            till Utskottet, och jag får tillägga, att samma yrkande blifvit
            framstäldt jemväl i Första Kammaren.
          ",
i-KfTFuVBwxwRLvLoRPDBYfm,riksdagen-records/data/1883/prot-1883--ak--028.xml,,"
            efter allvarliga strider afskaffat, och hvilka vår tid åter skulle
            införa. Mine herrar! är det lämpligt att i vår tid stifta
            sådana lagar för vårt land? Ar det icke att upplifva antiqvariska
            lagstiftningar, som gå i en reaktionär rigtning, hvarigenom vi
            förspilla en frihet, som våra fäder ädelmodigt tillkämpat oss,
            och i stället underkasta oss godtyckliga myndigheters tvång? Jag
            kan ej förstå annat och yrkar derför bifall till Utskottets förslag.
          ",
i-jCpM17jWHXjMU6Hq6jhvi,riksdagen-records/data/1885/prot-1885--ak--006.xml,,"
            Ja, det finnes verkligen strömningar i tänkesättet, mine herrar,
            och de ganska starka ändå. Jag beklagar blott, att regeringen
            icke
          ",
i-9RgP5rTrAFg93t24qoKHzC,riksdagen-records/data/1885/prot-1885--fk--017.xml,,"
            Första Kammarens Prot. 1885. N:o 17. 1
          ",
i-V4HNJBx1QyggMRhgaPcZLP,riksdagen-records/data/1885/prot-1885--fk--043.xml,,"
            j q Fredagen den 15 Maj, e. m. [SPLIT]9 [SPLIT]N:o 43. [SPLIT]befinnas
            icke vara alldeles så oantagligt, som åtskillige talare här [SPLIT]Förslag
            til? [SPLIT]fonnit. Af den korta historik, Utskottet i början af sitt
            betän- [SPLIT]Jörordneng [SPLIT]kande förutskickat, rörande de
            olika förslag till ordnande af [SPLIT]villkoren för [SPLIT]bränvinshandeln,
            som tid efter annan varit framlagda, torde lätt [SPLIT]försäljning
            af [SPLIT]kunna inses, huru svårt det är att lagstifta på nu ifrågavarande
            [SPLIT]bränvin m.m. [SPLIT]område. — Kongl. Maj:ts till
            denna Riksdag aflåtna förslag till ny [SPLIT](Forts) [SPLIT]bränvinsförsäljningslag
            har dels inkommit temligen sent under riksdagen och dels från
            början inom Utskottet i ganska vigtiga delar mött så väsentligt
            olika uppfattningar, att det var förenadt med rätt mycken svårighet
            att få till stånd ett så beskaffadt sammanjemkningsförslag som
            det nu framlagda. Jag förmodar, att hvar och en fattat, att detta
            i grunden är ett sådant förslag och ingenting annat. Det är tydligt
            att fördelningen af försäljningsafgifterna och de uppkommande
            vinstmedlen nu liksom alltid förut utgjort den svåraste stötestenen.
            I samma mån som genom bolagsinstitutionens allmänna införande
            i städerna bränvinshandeln bättre ordnats och inkomsterna deraf
            väsentligen stigit, i samma mån hafva också från landsbygdens
            sida anspråken vuxit att få sig en andel deraf tillerkänd. Huru
            svårt, jag vågar nära nog säga omöjligt, det än måste vara att
            med bestämdhet beräkna, huru stor del af den på papperet synliga
            vinsten kan anses såsom ren behållning, då man tager i öfvervägande
            de stora utgifter, som vållas af bränvinshandeln, har det dock
            synts oss inom Utskottet såsom om alla billighetsskäl tala för
            att åt landtkommunerna, inrymma rättighet att i vidsträcktare
            mån än hittills med städerna dela inkomsterna af denna handel.
            Det måste nemligen medgifvas, att dessa inkomster icke ensamt
            härflyta af förbrukningen inom städerna af dessas egen befolkning.
            Men alldeles visst är det också att om grunderna för en i alla
            afseenden tillfredsställande fördelning mellan städerna, landstingen,
            hushållningssällskapen och landtkommunerna kan tvistas i oändlighet.
            Skälen, hvarför Utskottet ansett sig böra i hufvudsak fasthålla
            vid den fördelningsgrund, som vid förra riksdagen framlades såsom
            pluralitetens förslag äro så tillräckligt utförligt angifna
            här på 19 och 20 sidorna i betänkandet, att jag icke, synnerligast
            under nuvarande förhållanden, vill öda tiden med att här
            rekapitulera dem.
          ",
i-sJubZJKHPk8WvCK2bhB17,riksdagen-records/data/1886/prot-1886--ak--011.xml,,"
            Samme talare sade äfven, att han icke ville vara med om att på
            smygvägar undergräfva statskyrkan. Jag frågar om man undergräft
            statskyrkan derför, att man i andra fall borttagit nattvardstvånget?
            Står icke statskyrkan lika fast ändå? Med hvad skäl kan man då
            säga, att det vore att på smygvägar undergräfva statskyrkan, om
            man toge bort nattvardsbegående såsom vilkor för inträde vid seminariet?
            I afsigt att undergräfva statskyrkan har icke motionen heller
            blifvit af mig framstäld, utan det är talaren sjelf, som fört
            frågan in på detta område, der jag ingalunda stält densamma.
          ",
i-RXDYrDxbahckYDtAw8iqRJ,riksdagen-records/data/1886/prot-1886--ak--011.xml,,"
            Onsdagen den 24 Februari. [SPLIT]35
          ",
i-UfvrUSFVVqw1M5hMrW4Qp3,riksdagen-records/data/1889/prot-1889--fk--024.xml,,"
            Ehuru jag icke kunnat deltaga i denna frågas behandling inom
            utskottet, hvilket jag dock gjorde vid förra riksdagen, då jag
            yrkade bifall till densamma, ber jag att med några ord få angifva
            de skäl, som då föranledde mitt votum.
          ",
i-M8rywAbV27KKd2sxNUSm2T,riksdagen-records/data/1892/prot-1892--ak--034.xml,,"
            För öfrigt är den der orubbligheten icke så orimlig, som herr
            statsrådet ville anse, ty orubbligheten kan — rubbas. Dertill
            finnes en laglig utväg, nemligen att Kongl. Maj:t gör framställning
            till Riksdagen om ändring af dessa grunder på det sätt, att Kongl.
            Maj:t bemyndigas att rubba löneregleringarna inom vissa faststälda
            gränser.
          ",
i-6GFzKr2AE8TZxDqYZUFAcc,riksdagen-records/data/1893/prot-1893--ak--012.xml,,"
            Jag anser sålunda, att det ur alla synpunkter skulle vara allt
            annat än gagneligt för armén, om utskottets förslag skulle
          ",
i-EU6sQ4AA4ZEsHsDT2xrXTm,riksdagen-records/data/1893/prot-1893--ak--017.xml,,"
            Häruti instämde herr Holmgren.
          ",
i-63xRUg2TBmJxJSKNHZnSn3,riksdagen-records/data/1893/prot-1893--ak--020.xml,,"
            Andra Kammarens Prot. 1893. N:o 20. 2
          ",
i-HoQTrbXCUuEaXmm9HxKVUi,riksdagen-records/data/1893/prot-1893--ak--020.xml,,"
            12 [SPLIT]Lördagen den 18 Mars, f. m.
          ",
i-E3GL6bmLBebsaPo1Qvo81J,riksdagen-records/data/1894/prot-1894--fk--036.xml,,"
            48 [SPLIT]Fredagen den 4 Maj.
          ",
i-AFSEjMNqWddkvYwXhhyJfd,riksdagen-records/data/1894/prot-1894--fk--036.xml,,"
            14 [SPLIT]Fredagen den 4 Maj.
          ",
i-WYPhrncJT2Xqc8vQU3pATt,riksdagen-records/data/1897/prot-1897--ak--003.xml,,"
            herr E. Svensson 1 Karlskrona, n:o 105, om skrifvelse till Kongl.
            Maj:t angående undervisningen i geografi vid de allmänna läroverken
            m.m.
          ",
i-12L74L1AEmqynfuHQH4X1p,riksdagen-records/data/1898/prot-1898--ak--010.xml,,"
            aflöning. [SPLIT]Herrarne skola komma i håg, att de personer,
            som äro öfveringeniörer i patentverket, utföra till alla delar
            en byråchefs
          ",
i-4pTHw5AUsoMvQvmShyz8eu,riksdagen-records/data/1898/prot-1898--ak--010.xml,,"
            Vidare framkastade bemälde talare den frågan, huru med ledningen
            af arbetet lämpligen skulle förfaras. Härpå vill jag svara, att
            jag tänkt mig, att statistiska centralbyrån, om den finge uppdraget,
            skulle uppgöra och fastställa planen för arbetet samt derefter
            låta en af sina tjenstemän leda arbetets utförande efter den faststälda
            planen. Denne skulle då måhända behöfva ett års tjenstledighet,
            och derför är för ändamålet i kostnadsberäkningen upptaget ett
            redaktionsarfvode af 4,500 kronor, enär annan person under tiden
            skulle sköta hans tjenst och uppbära hans lön. Under redaktörens
            ledning skulle arbetet naturligen fördelas på flera händer.
          ",
i-6natsvjaqA12yc3AFnC1RA,riksdagen-records/data/1900/prot-1900--ak--033.xml,,"
            Men det är icke allenast denna synpunkt jag har att stödja mig
            på.
          ",
i-Myh53KUzHQv8XrqWL1LALZ,riksdagen-records/data/1900/prot-1900--ak--040.xml,,"
            jag så får säga, mellan arbetarne,'arbetsgifvarne och staten.
            Jag [SPLIT]a Te [SPLIT]skulle önska, att herr Ivar Månsson skulle
            vilja höra på mig, då [SPLIT]Forts.) [SPLIT]jag nu skall gifva till känna
            de konseqvenser, hvartill hans förslag skulle leda. Jag vill återföra
            i herrarnes minne hvad jag i förmiddags yttrade, då jag redogjorde
            för dessa frågors föregående behandling inom Riksdagen. Då regeringen
            år 1898 framlade pensioneringsförslaget, anförde regeringen såsom
            skäl, hvarför den uteslöt arbetsgifvarne från deltagande i utgifterna
            för denna försäkring, att regeringen ämnade komma med just detta
            förslag, och då skulle hela bördan läggas på arbetsgifvarne. Hvilken
            blir nu konseqvensen af att antaga herr Ivar Månssons förslag?
            Jo, naturligen den, att, när i en framtid — och jag vill hoppas,
            att den icke är långt aflägsen — regeringen afgifver ytterligare
            förslag till pensionering af arbetare, regeringen dervid måste
            föreslå just lika fördelning, så att kostnaden för pensioneringen
            blifver lika fördelad mellan arbetarne, arbetsgifvarne och staten.
            Tror herr Ivar Månsson, att herrar arbetsgifvare komma att känna
            sig mycket tacksamma för den vändning, frågan genom detta förslag
            tagit? Jag tror det icke; jag tror deremot, att derigenom' komma
            arbetsgifvarne att få bidraga kanske med mera än dubbelt, än om
            det nu föreliggande förslaget antages. Dessutom vill jag erinra
            derom, att, om herr Ivar Månssons förslag antages, det är helt
            naturligt, att regeringen icke kan 'framlägga ett dylikt förslag
            med så lång karenstid, som detta förslag innehåller, utan då måste
            karenstiden minskas betydligt eller kanske helt och hållet borttagas.
            Följden häraf blefve, att uti 90 procent olycksfall, som nu icke
            drabba arbetsgifvaren, finge han då deltaga, och jag undrar just,
            huru mycket billigare det skulle blifva för honom.
          ",
i-ELPv4K7ddoH9cSWNmboDy3,riksdagen-records/data/1901/prot-1901--ak--025.xml,,"
            Lördagen den 20 April, e. m. [SPLIT]7 [SPLIT]N:o 25.
          ",
i-QDDoNftHcuMghEPeqjdV1n,riksdagen-records/data/1903/prot-1903--ak--010.xml,,"
            Om ändrad lydelse af 6 3 i lagen angående jordfästning den 25
            maj 1894.
          ",
i-TR7myYx4c4tnVo313LGueu,riksdagen-records/data/1904/prot-1904--fk--034.xml,,"
            N:o 34. [SPLIT]12 [SPLIT]Lördagen den 9 April.
          ",
i-YKvUPNyJuf2AVi6456nJ3S,riksdagen-records/data/1905/prot-1905--fk--006.xml,,"
            n:o 14, af ifriherre Alströmer m. f., med förslag till lag om
            registrerade föreningar för annan än ekonomisk verksamhet, äfvensom
            till andra därmed sammanhängande lagar;
          ",
i-6bC6rL87FsZF8D2Pj8jwTx,riksdagen-records/data/1909/prot-1909--ak--045.xml,,"
            Ang. post[SPLIT]fråga om vaktmästarne hos FENEN BOR en men detta har
          ",
i-8yDZQJhxStoCZ2BJyCD6tP,riksdagen-records/data/1910/prot-1910--ak--025.xml,,"
            öfrigt har jag icke något mot ett skrifvelseförslag, men jag
          ",
i-7Hwee3rNcwiKn21Xn8uXoW,riksdagen-records/data/1910/prot-1910--ak--038.xml,,"
            Angående statens öfver« tagande af kostnaderna för väghållningsbesvärets
            utgörande & landet m. Mm.
          ",
i-SEjrmQnUqD4W6RomSKxwvK,riksdagen-records/data/1910/prot-1910--ak--038.xml,,"
            Friherre Palmstierna: [SPLIT]Jag ber att få instämma i reservationen.
            Jag tror, att detta är en punkt, där representanterna både för
            stadssamhällen och landsbygd kunna möta hvarandra, ty en del
          ",
i-RhsUbU4Hd1QzT6w3SVMm5Y,riksdagen-records/data/1911/prot-1911--ak--012.xml,,"
            18 [SPLIT]Lördagen den 4 mars.
          ",
i-HoLNqTK7jzukte46NoeWcv,riksdagen-records/data/1912/prot-1912--fk--024.xml,,"
            fälle att gifva uttryck åt mitt erkännande härför. [SPLIT]PYandkafr.
            [SPLIT]Jag sade nyss, att ett långt uppskof med förnyande af vår
            sjö-[SPLIT]””Hriygs[SPLIT]krigsmateriel är en ganska allvarlig
            sak. Jag vill härtill lägga, att [SPLIT]materiel. [SPLIT]ansvaret
            för det uppskof, som genom Kungl. Maj:ts åtgärd ytterligare [SPLIT]=
            (Forts.) [SPLIT]vållats, i mycket hög grad hvilar på majoriteten
            i denna kammare. Vid lösande af frågor rörande försvaret ha de
            gemensamma voteringarna haft en alltför stor afgörande betydelse.
            I förlitande på dessa gemensamma voteringar har alltför liten
            hänsyn tagits till de mera betänksamma röster, som höjts med anledning
            af den stora omfattning, som våra försvarsomkostnader kommit att
            få. Hade dessa betänksamma röster i tid beaktats, så hade förvisso
            dessa debatter icke behöft ifrågakomma, och vår försvarsfråga
            hade då måhända befunnit sig på ett högre och för försvaret gynnsammare
            plan. Och i det fallet instämmer jag fullständigt med herr vice
            talmannen, att lösningen af försvarsfrågan bör hållas på ett så
            högt plan, att den icke blir en partifråga. [SPLIT]Jag ber att få yrka
            bifall till utskottets förslag.
          ",
i-7Uzpt4eQD9xw9PxWZFDXER,riksdagen-records/data/1913/prot-1913--ak--026.xml,,"
            Onsdagen den 2 april. [SPLIT]23 — [SPLIT]Nr 26.
          ",
i-WYXqm1e2K9CP8XQQuAMyj5,riksdagen-records/data/1913/prot-1913--ak--057.xml,,"
            förfaringssätt, som 1909 mynnade ut i, att förhållandena blevo
            ord-
          ",
i-PaF7BbbnfqBaqU9scK4mAa,riksdagen-records/data/1914/prot-1914-a-ak--006.xml,,"
            Herr Lindman framhöll, att min uppfattning nu syntes vara
          ",
i-QaDtxNVCHaawpGae7EQZh9,riksdagen-records/data/1914/prot-1914-b-ak--079.xml,,"
            Om ändring i[SPLIT]na verka som de skola. Begäran om utredning
            i denna del går [SPLIT]lagen angående [SPLIT]alltså i verkligheten
            ut på att en överkommission skall till- [SPLIT]”ordbruk i [SPLIT]Sättas
            för att kontrollera jordbrukskommissionernas verksamhet, [SPLIT]Norrland
            och [SPLIT]och. att detta är meningen säger herr Lindhagen alldeles
            tyd- [SPLIT]Dalarne m. m. [SPLIT]ligt ifrån, då han uttalar, att
            det bör undersökas, i vad mån [SPLIT](Forts.) — [SPLIT]jordbrukskommissionerna
            verkat för sin uppgift. Det skulle icke förvåna mig, om medlemmarna
            i de jordbrukskommissioner, som bleve föremål för en dylik inspektion
            komme att uppfatta detta såsom ett misstroendevotum som kanske
            kunde föranleda dem att nedlägga sina befattningar; åtminstone
            skulle jag göra det, om
          ",
i-5Ygy9MKoZe2Rj43s2XHC3S,riksdagen-records/data/1914/prot-1914-b-ak--079.xml,,"
            8 [SPLIT]Tisdagen den 8 september.
          ",
i-Uer8Nz8AVWjm15XzaFfL7a,riksdagen-records/data/1914/prot-1914-b-fk--059.xml,,"
            vända dieselmotorer. Jag ber att få påpeka, att trustkommit-
            [SPLIT]Ifrågasatt [SPLIT]tén under detta år hos Kungl. Maj:t framhållit,
            att en nedsätt[SPLIT]ändring i gäl > - zz är äs SR EE ande bestäm[SPLIT]ning
            av flampunkten är mera önskvärd än en förhöjning. Trust[SPLIT]eserom
            vilka [SPLIT]kommittén säger, att genom en nedsättning öppnar
            man också [SPLIT]oljor skola [SPLIT]möjlighet för producenterna
            av rumänisk och galizisk olja att [SPLIT]räknas till [SPLIT]uppträda
            såsom konkurrenter på marknaden. Härigenom kan [SPLIT]eldfarliga.
            [SPLIT]man skapa ytterligare en begränsning av den maktställning
            inom [SPLIT]= (Forts.) [SPLIT]vårt lands oljemarknad, som detta
            amerikanska oljeföretag till konsumenternas skada intager. [SPLIT]Jag
            tror, att man bör fästa största vikt vid detta trust-
          ",
i-5vUkU8sGteG9dksoAxB1Qz,riksdagen-records/data/1914/prot-1914-b-fk--071.xml,,"
            8 [SPLIT]Tisdagen den 8 september.
          ",
i-5P429Rq8cTP1X5RQBqzxZS,riksdagen-records/data/1915/prot-1915--ak--076.xml,,"
            Läser man sedan i $ 6 enligt utskottets förslag, så står det där:
            »Om någon, som enligt 1 $ varit behörig att utöva läkarkonsten,
            men ej längre äger sådan behörighet, mot ersättning utövar läkarkonsten,
            straffes» etc.
          ",
i-6EEDkoZsskqdJ8uwDwV8TC,riksdagen-records/data/1918/prot-1918--ak--017.xml,,"
            Eftersom jag nu emellertid kommit att taga ordet, må det tilllåtas
            mivs att även i övrigt göra några tilläggsanmärkningar till den
            förda debatten. När den ärade ledaren för kammarens högerparti
            tog till orda på förmiddagen, överraskades jag utav att redan
            i börian av hans anförande finna ett par starka uttryck gentemot
            den av mig avgivna förklaringen. han uttalade, att han måste inta
            »en i många stycken motsatt ståndpunkt» och att han hade en mot
            min »högst
          ",
i-9uZojooeAkvX6D8VqZQmMX,riksdagen-records/data/1918/prot-1918--fk--033.xml,,"
            Föredrogos och hänvisades till bankoutskottet Kungl. Maj:ts nådiga
            propositioner:
          ",
i-BhhMhbhThKhcnDwVtXztmh,riksdagen-records/data/1918/prot-1918--fk--033.xml,,"
            agförsia «a any. ändrade hestämmelse. mot oskiälic hyresstegring
          ",
i-BUuLxFTmuFpqf4rwKzjSCR,riksdagen-records/data/1918/prot-1918--fk--055.xml,,"
            Fredagen den 14 juni, eo. m. [SPLIT]13 [SPLIT]Nr äs,
          ",
i-VVDHqindpjMxLUbd8tqQ9y,riksdagen-records/data/1919/prot-1919--fk--043.xml,,"
            beståndsdel i måltiderna även för barnen, vars hälsa icke far
            väl härav. [SPLIT]Om höjning [SPLIT]Kunde en höjning av kaffetullen
            bidraga till, att folket minskade kaffe-[SPLIT]""” kaffetullen.
            [SPLIT]förbrukningen och i stället skaffade sig solidare födoämnen,
            så vore [SPLIT](Forts.) [SPLIT]det säkerligen en välgärning icke
            minst för det yngre släktet. Till detta
          ",
i-Njp7U1QAS7RFvjz6JZgrLX,riksdagen-records/data/1920/prot-1920--ak--023.xml,,"
            Ang. Sveriges [SPLIT]den enskilda staten. Den avgörande frågan
            är, huruvida de makt[SPLIT]anslutning till [SPLIT]medel förbundsakten
            ställer till förbundets förfogande få anses
          ",
i-UZRPiAZte5U6MWppEbCJRc,riksdagen-records/data/1920/prot-1920--ak--023.xml,,"
            Onsdagen den 3 mars, f. m. [SPLIT]33
          ",
i-H9AnD37n212oaGonRAdSUV,riksdagen-records/data/1921/prot-1921--ak--031.xml,,"
            Nu har utskottets majoritet, emot en minoritet av 9 reservanter,
            avstyrkt Kungl. Maj:ts förslag. De skäl, som utskottet anfört,
            äro väsentligen två. Utskottet fruktar först och främst för de
            konsekvenser, som denna åtgärd skulle kunna föra med sig, och
            säger, att det är riskabelt att rycka ut en enda grupp av extra
            lärare och ge den en förmån, som andra likstående icke skulle
            få.
          ",
i-D2Dftqwisyo6bVkPChwL7Y,riksdagen-records/data/1921/prot-1921--ak--054.xml,,"
            Jag kan från dessa synpunkter, herr talman, inte annat än [SPLIT]Andra
            kammarens protokoll 1921. Nr 54. 4
          ",
i-FPQcjkyfUeB9TS79xUCxRu,riksdagen-records/data/1923/prot-1923--ak--016.xml,,"
            skures. Att försändningsrätten redan har betydligt minskat antalet
            kunder i butikerna, tyckes utskottet helt hava förbisett då det
            talar om den stora tillströmningen, särskilt å lördagarna.
          ",
i-MSEuFsXa18DqAgiyyRLiHR,riksdagen-records/data/1924/prot-1924--ak--034.xml,,"
            Vidare yttrades ej. Utskottets i punkten gjorda anmälan lades
            till handlingarna.
          ",
i-142FeqQG1MDnJ6zrACupai,riksdagen-records/data/1924/prot-1924--ak--042.xml,,"
            Rörande först frågan om livräntebeloppens storlek vill jag till
            en början erinra därom, att redan 1891, då medellönen för en industriarbetare
            här i landet var 612 kronor per år, ansåg den dåvarande regeringen
            skäligt att årsersättningen till helinvaliderna skulle fastställas
            till 360 kronor, och det föreslogs också av regeringen i en då
            framlagd proposition. Som vi veta, blev det ju ingen lösning av
            frågan förrän 10 år senare, vid 1901 års riksdag, men den lösning,
            som. då kom till stånd, blev, som jag förut framhöll, endast en
            parodi på sociallagstiftning. Den högsta ersättning, som då fastställdes
            — till helinvaliderna — var ju endast 300 kronor, och därefter
            procentuellt i förhållande till den på grund av olycksfallet förlorade
            arbetskraften. Till och med från borgerligt håll framhölls med
            skärpa att de ersättningsbelopp som föreslagits, voro för låga,
            och i motion från liberalt håll, undertecknad, tror jag, bland
            annat av herr Kvarnzelius, yrkades att livräntebeloppet skulle
            fastställas till 450 kronor årligen. Jag anser att det kan vara
            skäl att erinra liberalen herr Karlsson i Gasabäck om den saken,
            då han i dag som reservant yrkar avslag å såväl föreliggande utskottsförslag
            som ock motionen. Att offren för olycksfall i arbete på grund
            av de låga ersättningsbelopp, som fastställdes, redan från bör-
            Jan kommo i en svår ekonomisk ställning, är uppenbart,
            liksom även att de genom penningvärdets fall fått det allt sämre
            och sämre. Jag vågar påstå, att här klappar verklig nöd på dörren,
            och jag vill hoppas att åtminstone andra kammaren icke, på grund
            av det ena eller andra uppkonstruerade skälet, slår dövörat till
            och avvisar det rättmätiga krav på hjälp, som här är framfört.
          ",
